00_method_chain,01_probe_key,02_probe_name,03_probe_role,04_operator_key,05_operator_name,06_dynamic_path_enabled,07_response_feedback_enabled,08_target_floor_no,09_target_floor,10_evolved_av_next_vs_measured_av_corr,11_evolved_abs_av_next_vs_measured_abs_av_corr,12_one_step_av_evolution_residual_rmse,13_target_hit_power_alignment_corr,14_signed_hit_power_vs_signed_av_corr,15_target_hit_power_peak_time_seconds,16_measured_abs_a_times_v_peak_time_seconds,17_target_hit_power_peak_time_offset_seconds,18_w_hit_final,19_work_capacity_scale,20_hit_work_capacity_final,21_displacement_side_work_final,22_manifested_work_ratio,23_unmanifested_work_margin,24_measured_abs_work_final,25_measured_signed_work_final,26_max_downstream_response_envelope,27_downstream_response_peak_time_seconds,28_hidden_work_proxy_mean,29_input_mode,30_boundary_floor
QSM-QTE-FATE,laplacian_dynamic_feedback,Laplacian floor-state field probe,floor_state_dynamic,laplacian,Laplacian field,True,True,1,1F,0.5668865580742739,0.8511274423663869,0.060318314416272605,0.8511274423663869,0.5668865580742739,10.898437502506315,10.722656253759476,0.17578124874683887,1.2289375115987695,1.654114507076246,2.032803366225707,0.422655708848558,0.2079176549343738,0.7920823450656262,0.422655708848558,-0.056163673442791676,3.6499065245646314,10.932617195332238,0.9490714863661825,floor_state_assimilated,1F
QSM-QTE-FATE,laplacian_dynamic_feedback,Laplacian floor-state field probe,floor_state_dynamic,laplacian,Laplacian field,True,True,2,2F,0.7086464118026851,0.9489601215103797,0.052671089845590276,0.9489601215103797,0.7086464118026851,10.820312507518947,10.893554677788028,-0.07324217026908109,1.1059188505019553,1.654114507076246,1.8293164142643703,1.2295719086334387,0.6721482948739728,0.32785170512602724,1.2295719086334387,-0.10518528311316587,3.8021435610814867,10.776367205357502,0.949638394500114,floor_state_assimilated,1F
QSM-QTE-FATE,laplacian_dynamic_feedback,Laplacian floor-state field probe,floor_state_dynamic,laplacian,Laplacian field,True,True,3,3F,0.6933405765592384,0.9551975345553708,0.08199966878975733,0.9551975345553708,0.6933405765592384,10.81542968280066,10.810546898183423,0.004882784617237235,1.1864645503247755,1.654114507076246,1.962548224823906,1.8690935474513388,0.952380952380467,0.04761904761953295,1.8690935474513388,-0.1365994809389454,4.173875952651221,10.781249989974738,0.9511334732240502,floor_state_assimilated,1F
QSM-QTE-FATE,zero_diagonal_dynamic_feedback,Zero-diagonal floor-state field probe,floor_state_dynamic,zero_diagonal,Strict zero-diagonal field,True,True,1,1F,0.6228987712161141,0.8509608422108863,0.05821419213026511,0.8509608422108863,0.6228987712161141,10.898437502506315,10.722656253759476,0.17578124874683887,1.2251108507612483,1.6675514126764706,2.042935329872192,0.422655708848558,0.20688648469102192,0.7931135153089781,0.422655708848558,-0.056163673442791676,3.6499065245646314,10.932617195332238,0.9490714863661825,floor_state_assimilated,1F
QSM-QTE-FATE,zero_diagonal_dynamic_feedback,Zero-diagonal floor-state field probe,floor_state_dynamic,zero_diagonal,Strict zero-diagonal field,True,True,2,2F,0.7652129228639953,0.9488693594668127,0.04759815796863021,0.9488693594668127,0.7652129228639953,10.820312507518947,10.893554677788028,-0.07324217026908109,1.1193058835352288,1.6675514126764706,1.8665001073062557,1.2295719086334387,0.6587580165785822,0.34124198342141776,1.2295719086334387,-0.10518528311316587,3.8021435610814867,10.776367205357502,0.949638394500114,floor_state_assimilated,1F
QSM-QTE-FATE,zero_diagonal_dynamic_feedback,Zero-diagonal floor-state field probe,floor_state_dynamic,zero_diagonal,Strict zero-diagonal field,True,True,3,3F,0.7203042875283779,0.9552886440169429,0.07948107111289485,0.9552886440169429,0.7203042875283779,10.81542968280066,10.810546898183423,0.004882784617237235,1.1769041781290308,1.6675514126764706,1.962548224823906,1.8690935474513388,0.952380952380467,0.04761904761953295,1.8690935474513388,-0.1365994809389454,4.173875952651221,10.781249989974738,0.9511334732240502,floor_state_assimilated,1F
QSM-QTE-FATE,boundary_input_only_evolution,Boundary-input-only diagnostic reference,boundary_reference,laplacian,Laplacian field,True,False,1,1F,0.08731451054656943,0.7568850630687449,0.029341493475068297,0.7568850630687449,0.08731451054656943,12.314453141917634,10.722656253759476,1.5917968881581572,0.13922554552785865,15.606317931252436,2.172798127659823,0.422655708848558,0.19452138855788595,0.8054786114421141,0.422655708848558,-0.056163673442791676,3.6499065245646314,10.932617195332238,0.9490714863661825,boundary_input_only,1F
QSM-QTE-FATE,boundary_input_only_evolution,Boundary-input-only diagnostic reference,boundary_reference,laplacian,Laplacian field,True,False,2,2F,0.011723294355773465,0.724646023269515,0.07351695082484566,0.724646023269515,0.011723294355773465,11.425781248746842,10.893554677788028,0.5322265709588141,0.1576764722779891,15.606317931252436,2.4607491566486086,1.2295719086334387,0.4996738108436625,0.5003261891563375,1.2295719086334387,-0.10518528311316587,3.8021435610814867,10.776367205357502,0.9496141727851516,boundary_input_only,1F
QSM-QTE-FATE,boundary_input_only_evolution,Boundary-input-only diagnostic reference,boundary_reference,laplacian,Laplacian field,True,False,3,3F,-0.14683604493240401,0.5483596726055544,0.11538436721228973,0.5483596726055544,-0.14683604493240401,10.727539078477768,10.810546898183423,-0.08300781970565474,0.12575344379559283,15.606317931252436,1.962548224823906,1.8690935474513388,0.952380952380467,0.04761904761953295,1.8690935474513388,-0.1365994809389454,4.173875952651221,10.781249989974738,0.9505905238569233,boundary_input_only,1F
QSM-QTE-FATE,dynamic_path_no_response_feedback,Floor-state dynamic path without response feedback,floor_state_dynamic,laplacian,Laplacian field,True,False,1,1F,0.5668864752345372,0.8511275035588035,0.060318260499199854,0.8511275035588035,0.5668864752345372,10.898437502506315,10.722656253759476,0.17578124874683887,1.228936425953354,1.654114280791126,2.0328012923538488,0.422655708848558,0.20791786705278156,0.7920821329472184,0.422655708848558,-0.056163673442791676,3.6499065245646314,10.932617195332238,0.9490714863661825,floor_state_assimilated,1F
